timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-61,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-62,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-63,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-64,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-65,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-66,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-67,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-68,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-69,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-70,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-71,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-72,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-73,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-74,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-75,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-76,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-77,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-78,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-79,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-80,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-81,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-82,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-83,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-84,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-85,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-86,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-87,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-88,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-89,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-90,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-91,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-92,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-93,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-94,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-95,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-96,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-97,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-98,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-99,text,false,,822,0,1,1,null,0,0,0
0,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',sseDestroy 1-100,text,false,,822,0,1,1,null,0,0,0
1588494163266,2260,HTTP Request,200,OK,sseDestroy 1-299,text,true,,4005,159,1000,1000,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2256,0,321
1588494163476,2050,HTTP Request,200,OK,sseDestroy 1-507,text,true,,4005,159,1000,1000,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2046,0,118
1588494163482,2044,HTTP Request,200,OK,sseDestroy 1-516,text,true,,4005,159,1000,1000,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2040,0,80
1588494163482,2204,HTTP Request,200,OK,sseDestroy 1-517,text,true,,4005,159,997,997,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2203,0,83
1588494163219,2470,HTTP Request,200,OK,sseDestroy 1-74,text,true,,4005,159,996,996,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2468,0,347
1588494163485,2208,HTTP Request,200,OK,sseDestroy 1-518,text,true,,4005,159,995,995,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2207,0,83
1588494163221,2474,HTTP Request,200,OK,sseDestroy 1-77,text,true,,4005,159,994,994,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2473,0,346
1588494163216,2545,HTTP Request,200,OK,sseDestroy 1-247,text,true,,4005,159,993,993,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2545,0,363
1588494163511,2254,HTTP Request,200,OK,sseDestroy 1-546,text,true,,4005,159,992,992,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2253,0,486
1588494163512,2255,HTTP Request,200,OK,sseDestroy 1-544,text,true,,4005,159,991,991,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2254,0,486
1588494163213,2555,HTTP Request,200,OK,sseDestroy 1-66,text,true,,4005,159,990,990,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2555,0,784
1588494163517,2259,HTTP Request,200,OK,sseDestroy 1-551,text,true,,4005,159,989,989,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2258,0,499
1588494163220,2560,HTTP Request,200,OK,sseDestroy 1-103,text,true,,4005,159,988,988,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2559,0,366
1588494163477,2305,HTTP Request,200,OK,sseDestroy 1-512,text,true,,4005,159,987,987,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2305,0,112
1588494163212,2574,HTTP Request,200,OK,sseDestroy 1-243,text,true,,4005,159,986,986,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2573,0,376
1588494163447,2343,HTTP Request,200,OK,sseDestroy 1-481,text,true,,4005,159,985,985,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2341,0,689
1588494163517,2276,HTTP Request,200,OK,sseDestroy 1-550,text,true,,4005,159,984,984,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2273,0,619
1588494163206,2588,HTTP Request,200,OK,sseDestroy 1-39,text,true,,4005,159,983,983,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2588,0,931
1588494163518,2278,HTTP Request,200,OK,sseDestroy 1-553,text,true,,4005,159,982,982,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2277,0,619
1588494163517,2284,HTTP Request,200,OK,sseDestroy 1-548,text,true,,4005,159,981,981,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2282,0,622
1588494163227,2730,HTTP Request,200,OK,sseDestroy 1-262,text,true,,4005,159,980,980,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2729,0,365
1588494163205,2754,HTTP Request,200,OK,sseDestroy 1-215,text,true,,4005,159,979,979,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2753,0,935
1588494163446,2514,HTTP Request,200,OK,sseDestroy 1-480,text,true,,4005,159,978,978,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2513,0,694
1588494163207,2757,HTTP Request,200,OK,sseDestroy 1-35,text,true,,4005,159,977,977,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2757,0,933
1588494163234,2732,HTTP Request,200,OK,sseDestroy 1-269,text,true,,4005,159,976,976,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2730,0,906
1588494163445,2522,HTTP Request,200,OK,sseDestroy 1-479,text,true,,4005,159,975,975,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2521,0,697
1588494163206,2764,HTTP Request,200,OK,sseDestroy 1-40,text,true,,4005,159,974,974,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2764,0,936
1588494163205,2832,HTTP Request,200,OK,sseDestroy 1-167,text,true,,4005,159,973,973,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2831,0,951
1588494163528,2515,HTTP Request,200,OK,sseDestroy 1-563,text,true,,4005,159,972,972,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2513,0,658
1588494163205,2839,HTTP Request,200,OK,sseDestroy 1-99,text,true,,4005,159,971,971,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2838,0,978
1588494163197,2852,HTTP Request,200,OK,sseDestroy 1-88,text,true,,4005,159,970,970,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2852,0,986
1588494163203,2847,HTTP Request,200,OK,sseDestroy 1-1,text,true,,4005,159,969,969,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2847,0,980
1588494163196,2856,HTTP Request,200,OK,sseDestroy 1-54,text,true,,4005,159,968,968,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2856,0,993
1588494163532,2528,HTTP Request,200,OK,sseDestroy 1-567,text,true,,4005,159,967,967,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2526,0,717
1588494163532,2530,HTTP Request,200,OK,sseDestroy 1-566,text,true,,4005,159,966,966,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2528,0,717
1588494163218,2849,HTTP Request,200,OK,sseDestroy 1-171,text,true,,4005,159,965,965,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2849,0,1031
1588494163197,2871,HTTP Request,200,OK,sseDestroy 1-183,text,true,,4005,159,964,964,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2870,0,1052
1588494163531,2541,HTTP Request,200,OK,sseDestroy 1-565,text,true,,4005,159,963,963,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2538,0,718
1588494163197,2876,HTTP Request,200,OK,sseDestroy 1-225,text,true,,4005,159,962,962,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2875,0,1052
1588494163197,2877,HTTP Request,200,OK,sseDestroy 1-186,text,true,,4005,159,961,961,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2877,0,1052
1588494163477,2750,HTTP Request,200,OK,sseDestroy 1-511,text,true,,4005,159,960,960,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2748,0,114
1588494163418,2814,HTTP Request,200,OK,sseDestroy 1-453,text,true,,4005,159,959,959,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2813,0,995
1588494163200,3037,HTTP Request,200,OK,sseDestroy 1-34,text,true,,4005,159,958,958,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3036,0,1217
1588494163199,3041,HTTP Request,200,OK,sseDestroy 1-44,text,true,,4005,159,957,957,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3039,0,1218
1588494163542,2701,HTTP Request,200,OK,sseDestroy 1-576,text,true,,4005,159,956,956,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2700,0,876
1588494163214,3060,HTTP Request,200,OK,sseDestroy 1-108,text,true,,4005,159,955,955,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3059,0,354
1588494163491,2868,HTTP Request,200,OK,sseDestroy 1-525,text,true,,4005,159,954,954,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2868,0,212
1588494163205,3156,HTTP Request,200,OK,sseDestroy 1-93,text,true,,4005,159,953,953,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3155,0,498
1588494163410,2958,HTTP Request,200,OK,sseDestroy 1-445,text,true,,4005,159,952,952,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2958,0,1140
1588494163200,3169,HTTP Request,200,OK,sseDestroy 1-125,text,true,,4005,159,952,952,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3168,0,1350
1588494163206,3166,HTTP Request,200,OK,sseDestroy 1-130,text,true,,4005,159,950,950,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3164,0,1346
1588494163200,3175,HTTP Request,200,OK,sseDestroy 1-56,text,true,,4005,159,949,949,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3174,0,1352
1588494163548,2830,HTTP Request,200,OK,sseDestroy 1-583,text,true,,4005,159,948,948,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2828,0,1004
1588494163409,2973,HTTP Request,200,OK,sseDestroy 1-444,text,true,,4005,159,947,947,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2971,0,1145
1588494163201,3185,HTTP Request,200,OK,sseDestroy 1-200,text,true,,4005,159,946,946,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3183,0,1352
1588494163476,2912,HTTP Request,200,OK,sseDestroy 1-509,text,true,,4005,159,945,945,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2912,0,229
1588494163548,2844,HTTP Request,200,OK,sseDestroy 1-582,text,true,,4005,159,944,944,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2843,0,1007
1588494163200,3301,HTTP Request,200,OK,sseDestroy 1-102,text,true,,4005,159,943,943,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3193,0,1355
1588494163201,3306,HTTP Request,200,OK,sseDestroy 1-62,text,true,,4005,159,942,942,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3304,0,1355
1588494163212,3297,HTTP Request,200,OK,sseDestroy 1-218,text,true,,4005,159,941,941,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3295,0,494
1588494163549,2964,HTTP Request,200,OK,sseDestroy 1-584,text,true,,4005,159,940,940,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,2961,0,1007
1588494163201,3316,HTTP Request,200,OK,sseDestroy 1-127,text,true,,4005,159,939,939,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3315,0,1356
1588494163198,3321,HTTP Request,200,OK,sseDestroy 1-219,text,true,,4005,159,938,938,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3319,0,1359
1588494163198,3327,HTTP Request,200,OK,sseDestroy 1-94,text,true,,4005,159,937,937,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3324,0,1361
1588494163258,3384,HTTP Request,200,OK,sseDestroy 1-287,text,true,,4005,159,936,936,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3383,0,303
1588494163267,3379,HTTP Request,200,OK,sseDestroy 1-301,text,true,,4005,159,935,935,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3377,0,297
1588494163266,3381,HTTP Request,200,OK,sseDestroy 1-295,text,true,,4005,159,934,934,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3380,0,296
1588494163472,3179,HTTP Request,200,OK,sseDestroy 1-506,text,true,,4005,159,933,933,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3179,0,378
1588494163213,3442,HTTP Request,200,OK,sseDestroy 1-223,text,true,,4005,159,932,932,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3441,0,637
1588494163494,3166,HTTP Request,200,OK,sseDestroy 1-528,text,true,,4005,159,931,931,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3166,0,356
1588494163494,3168,HTTP Request,200,OK,sseDestroy 1-529,text,true,,4005,159,930,930,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3167,0,356
1588494163496,3168,HTTP Request,200,OK,sseDestroy 1-530,text,true,,4005,159,929,929,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3168,0,354
1588494163206,3460,HTTP Request,200,OK,sseDestroy 1-164,text,true,,4005,159,928,928,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3459,0,644
1588494163212,3458,HTTP Request,200,OK,sseDestroy 1-184,text,true,,4005,159,927,927,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3455,0,638
1588494163247,3424,HTTP Request,200,OK,sseDestroy 1-282,text,true,,4005,159,926,926,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3423,0,603
1588494163220,3456,HTTP Request,200,OK,sseDestroy 1-154,text,true,,4005,159,925,925,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3456,0,630
1588494163470,3206,HTTP Request,200,OK,sseDestroy 1-505,text,true,,4005,159,925,925,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3206,0,380
1588494163208,3469,HTTP Request,200,OK,sseDestroy 1-32,text,true,,4005,159,923,923,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3468,0,641
1588494163469,3306,HTTP Request,200,OK,sseDestroy 1-503,text,true,,4005,159,922,922,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3305,0,380
1588494163496,3280,HTTP Request,200,OK,sseDestroy 1-531,text,true,,4005,159,921,921,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3280,0,353
1588494163212,3567,HTTP Request,200,OK,sseDestroy 1-245,text,true,,4005,159,920,920,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3566,0,637
1588494163213,3571,HTTP Request,200,OK,sseDestroy 1-224,text,true,,4005,159,919,919,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3569,0,636
1588494163216,3568,HTTP Request,200,OK,sseDestroy 1-249,text,true,,4005,159,918,918,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3568,0,633
1588494163212,3575,HTTP Request,200,OK,sseDestroy 1-246,text,true,,4005,159,917,917,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3574,0,637
1588494163573,3216,HTTP Request,200,OK,sseDestroy 1-608,text,true,,4005,159,916,916,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3215,0,1477
1588494163466,3325,HTTP Request,200,OK,sseDestroy 1-501,text,true,,4005,159,915,915,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3324,0,381
1588494163220,3573,HTTP Request,200,OK,sseDestroy 1-160,text,true,,4005,159,914,914,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3572,0,629
1588494163206,3782,HTTP Request,200,OK,sseDestroy 1-4,text,true,,4005,159,913,913,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3782,0,657
1588494163276,3785,HTTP Request,200,OK,sseDestroy 1-307,text,true,,4005,159,912,912,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3785,0,588
1588494163461,3601,HTTP Request,200,OK,sseDestroy 1-495,text,true,,4005,159,911,911,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3600,0,403
1588494163511,3557,HTTP Request,200,OK,sseDestroy 1-542,text,true,,4005,159,910,910,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3554,0,372
1588494163213,3856,HTTP Request,200,OK,sseDestroy 1-92,text,true,,4005,159,910,910,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3856,0,663
1588494163457,3614,HTTP Request,200,OK,sseDestroy 1-492,text,true,,4005,159,908,908,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3613,0,421
1588494163246,3828,HTTP Request,200,OK,sseDestroy 1-281,text,true,,4005,159,907,907,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3827,0,636
1588494163213,3866,HTTP Request,200,OK,sseDestroy 1-19,text,true,,4005,159,906,906,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3865,0,669
1588494163207,3874,HTTP Request,200,OK,sseDestroy 1-97,text,true,,4005,159,905,905,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3873,0,675
1588494163206,3876,HTTP Request,200,OK,sseDestroy 1-89,text,true,,4005,159,904,904,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3876,0,677
1588494163483,3604,HTTP Request,200,OK,sseDestroy 1-515,text,true,,4005,159,903,903,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3603,0,81
1588494163258,3832,HTTP Request,200,OK,sseDestroy 1-288,text,true,,4005,159,902,902,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3831,0,314
1588494163221,3873,HTTP Request,200,OK,sseDestroy 1-141,text,true,,4005,159,901,901,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3872,0,354
1588494163266,3828,HTTP Request,200,OK,sseDestroy 1-296,text,true,,4005,159,900,900,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3828,0,316
1588494163486,3958,HTTP Request,200,OK,sseDestroy 1-521,text,true,,4005,159,899,899,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,3610,0,90
1588494163220,4235,HTTP Request,200,OK,sseDestroy 1-176,text,true,,4005,159,898,898,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,4233,0,363
1588494163453,4084,HTTP Request,200,OK,sseDestroy 1-487,text,true,,4005,159,897,897,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,4083,0,546
1588494163512,4027,HTTP Request,200,OK,sseDestroy 1-543,text,true,,4005,159,896,896,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,4026,0,487
1588494163512,4032,HTTP Request,200,OK,sseDestroy 1-545,text,true,,4005,159,895,895,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,4029,0,489
1588494163211,4335,HTTP Request,200,OK,sseDestroy 1-210,text,true,,4005,159,894,894,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,4334,0,798
1588494163207,4341,HTTP Request,200,OK,sseDestroy 1-152,text,true,,4005,159,893,893,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,4341,0,802
1588494163207,4346,HTTP Request,200,OK,sseDestroy 1-145,text,true,,4005,159,892,892,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,4345,0,801
1588494163207,4349,HTTP Request,200,OK,sseDestroy 1-190,text,true,,4005,159,891,891,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,4348,0,800
1588494163207,4350,HTTP Request,200,OK,sseDestroy 1-191,text,true,,4005,159,890,890,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,4350,0,802
1588494163207,4352,HTTP Request,200,OK,sseDestroy 1-101,text,true,,4005,159,889,889,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,4352,0,803
1588494163449,4117,HTTP Request,200,OK,sseDestroy 1-484,text,true,,4005,159,888,888,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,4116,0,562
1588494163233,4347,HTTP Request,200,OK,sseDestroy 1-267,text,true,,4005,159,887,887,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,4346,0,780
1588494163448,4134,HTTP Request,200,OK,sseDestroy 1-483,text,true,,4005,159,886,886,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,4133,0,565
1588494163232,4353,HTTP Request,200,OK,sseDestroy 1-266,text,true,,4005,159,885,885,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,4351,0,782
1588494163206,4751,HTTP Request,200,OK,sseDestroy 1-149,text,true,,4005,159,884,884,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,4750,0,940
1588494163442,4519,HTTP Request,200,OK,sseDestroy 1-477,text,true,,4005,159,883,883,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,4519,0,706
1588494163206,4757,HTTP Request,200,OK,sseDestroy 1-120,text,true,,4005,159,882,882,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,4756,0,944
1588494163522,4443,HTTP Request,200,OK,sseDestroy 1-554,text,true,,4005,159,881,881,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,4442,0,627
1588494163203,5057,HTTP Request,200,OK,sseDestroy 1-216,text,true,,4005,159,880,880,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,5057,0,1047
1588494163207,5102,HTTP Request,200,OK,sseDestroy 1-80,text,true,,4005,159,879,879,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,4325,0,795
1588494163205,5136,HTTP Request,200,OK,sseDestroy 1-213,text,true,,4005,159,878,878,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,4361,0,810
1588494163213,5128,HTTP Request,200,OK,sseDestroy 1-5,text,true,,4005,159,878,878,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,4351,0,797
1588494163451,4890,HTTP Request,200,OK,sseDestroy 1-486,text,true,,4005,159,877,877,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,4109,0,554
1588494163211,5130,HTTP Request,200,OK,sseDestroy 1-239,text,true,,4005,159,877,877,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,4328,0,790
1588494163512,4830,HTTP Request,200,OK,sseDestroy 1-547,text,true,,4005,159,874,874,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,4028,0,491
1588494163207,5135,HTTP Request,200,OK,sseDestroy 1-221,text,true,,4005,159,874,874,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,4327,0,795
1588494163198,5156,HTTP Request,200,OK,sseDestroy 1-194,text,true,,4005,159,872,872,http://sse-application-2016566140.us-west-1.elb.amazonaws.com/,5066,0,1052
